IdUnidade,Sigla,Descricao,SinProtocolo,SinArquivamento,SinOuvidoria
110008368,PCMG/1DRPC/CURVELO/PLANTÃO/CAR,Cartório/PLANTÃO/1DRPC/CURVELO/14DepPC/PCMG,N,N,N
110008369,PCMG/1DRPC/CURVELO/PLANTÃO/SUB,Subinspetoria/PLANTÃO/1DRPC/CURVELO/14DepPC/PCMG,N,N,N
110029712,PCMG/1DRPC/CURVELO/PRECAT/CART,Cartório da Delegacia de Cartas Precatórias/1DRPC/Curvelo/14DepPC/PCMG,N,N,N
110009572,PCMG/1DRPC/CURVELO/PRECATÓRIA,Cartório de Cartas Precatórias/1DRPC/Curvelo/14DepPC/PCMG,N,N,N
110005792,PCMG/1DRPC/CURVELO/PROTOCOLO,Protocolo/1DRPC/CURVELO/14DepPC/PCMG,N,N,N
110005033,PCMG/1DRPC/CURVELO/SECRETARIA,Secretaria/1DRPC/CURVELO/14DepPC/PCMG,N,N,N
110005075,PCMG/1DRPC/CURVELO/SETRAN,Setor de Trânsito/CIRETRAN/1DRPC/CURVELO/14DepPC/PCMG,N,N,N
110005038,PCMG/1DRPC/CURVELO/TCO,Delegacia de TCO - Gabinete/1DRPC/CURVELO/14DepPC/PCMG,N,N,N
110005064,PCMG/1DRPC/CURVELO/TCO/CART,Cartório/TCO/1DRPC/CURVELO/14DepPC/PCMG,N,N,N
110005065,PCMG/1DRPC/CURVELO/TCO/SUBINSP,Subinspetoria/TCO/1DRPC/CURVELO/14DepPC/PCMG,N,N,N
110005077,PCMG/1DRPC/CURVELO/VISTORIA,Setor de Vistoria/CIRETRAN/1DRPC/CURVELO/14DepPC/PCMG,N,N,N
110005056,PCMG/1DRPC/DFD/DC/DMA/SUBINSP,Subinspetoria//DFD/DC/DMA/1DRPC/CURVELO/14DepPC/PCMG,N,N,N
110032977,PCMG/1DRPC/DIVINÓP/CART/ARMAS,Cartório/Armas/1DRPC/DIVINÓPOLIS/7DepPC/PCMG,N,N,N
110032973,PCMG/1DRPC/DIVINÓP/CART/CCV,Cartório/CCV/1DRPC/DIVINÓPOLIS/7DepPC/PCMG,N,N,N
110032971,PCMG/1DRPC/DIVINÓP/CART/COMARC,Comarca/Cartório/1DRPC/DIVINÓPOLIS/7DepPC/PCMG,N,N,N
110033962,PCMG/1DRPC/DIVINÓP/CART/DAAV,Cartório/Acidentes de Veículos/1DRPC/DIVINÓPOLIS/7DepPC/PCMG,N,N,N
110032974,PCMG/1DRPC/DIVINÓP/CART/DEAM,Cartório/DEAM/1DRPC/DIVINÓPOLIS/7DepPC/PCMG,N,N,N
110032972,PCMG/1DRPC/DIVINÓP/CART/ESTELI,Cartório/Estelionato/1DRPC/DIVINÓPOLIS/7DepPC/PCMG,N,N,N
110032969,PCMG/1DRPC/DIVINÓP/CART/FR112,FR112/Cartório/1DRPC/DIVINÓPOLIS/7DepPC/PCMG,N,N,N
110032970,PCMG/1DRPC/DIVINÓP/CART/FR113,FR113/Cartório/1DRPC/DIVINÓPOLIS/7DepPC/PCMG,N,N,N
110027910,PCMG/1DRPC/DIVINÓP/CART/FRVEIC,Cartório/Furtos e Roubos de Veículos/1DRPC/DIVINÓPOLIS/7DepPC/PCMG,N,N,N
110032975,PCMG/1DRPC/DIVINÓP/CART/JUIZAD,Cartório/Juizado/1DRPC/DIVINÓPOLIS/7DepPC/PCMG,N,N,N
110032976,PCMG/1DRPC/DIVINÓP/TÓXICOS/CAR,Delegacia de Tóxicos - Cartório/1DRPC/DIVINÓPOLIS/7DepPC/PCMG,N,N,N
110003933,PCMG/1DRPC/DIVINÓPOLIS/ASSES,Assessoria/1DRPC/DIVINÓPOLIS/7DepPC/PCMG,N,N,N
110003939,PCMG/1DRPC/DIVINÓPOLIS/CART,Cartório/1DRPC/DIVINÓPOLIS/7DepPC/PCMG,N,N,N
110032439,PCMG/1DRPC/DIVINÓPOLIS/CEP,Comissão Examinadora Permanente/1DRPC/DIVINÓPOLIS/7DepPC/PCMG,N,N,N
110033513,PCMG/1DRPC/DIVINÓPOLIS/CEP-SER,Servidores da Comissão Examinadora Permanente/1DRPC/DIVINÓPOLIS/7DepPC/PCMG,N,N,N
110003938,PCMG/1DRPC/DIVINÓPOLIS/CIRETR,Circunscrição Regional de Trânsito/1DRPC/DIVINÓPOLIS/7DepPC/PCMG,N,N,N
110025297,PCMG/1DRPC/DIVINÓPOLIS/CNH,CNH - 1DRPC/DIVINÓPOLIS/7DepPC/PCMG,N,N,N
110003936,PCMG/1DRPC/DIVINÓPOLIS/CPD,Centro de Processamento de Despesas/1DRPC/DIVINÓPOLIS/7DepPC/PCMG,N,N,N
110003935,PCMG/1DRPC/DIVINÓPOLIS/ChCart,Chefia de Cartório/1DRPC/DIVINÓPOLIS/7DepPC/PCMG,N,N,N
110013347,PCMG/1DRPC/DIVINÓPOLIS/DAV,Delegacia de Acidente de Veículos - Gabinete/1DRPC/DIVINÓPOLIS/7DepPC/PCMG,N,N,N
110013344,PCMG/1DRPC/DIVINÓPOLIS/DCCP,Delegacia de crimes Contra o Patrimônio - Gabinete/1DRPC/DIVINÓPOLIS/7DepPC/PCMG,N,N,N
110029761,PCMG/1DRPC/DIVINÓPOLIS/DCCP112,Delegacia de Crimes Contra o Patrimônio AISP 112 - Gabinete/1DRPC/DIVINÓPOLIS/7DepPC/PCMG,N,N,N
110029762,PCMG/1DRPC/DIVINÓPOLIS/DCCP113,Delegacia de Crimes Contra o Patrimônio AISP 113 - Gabinete/1DRPC/DIVINÓPOLIS/7DepPC/PCMG,N,N,N
110013348,PCMG/1DRPC/DIVINÓPOLIS/DEAJEC,Delegacia Adida ao Juizado Especial Criminal - Gabinete/1DRPC/DIVINÓPOLIS/7DepPC/PCMG,N,N,N
110013350,PCMG/1DRPC/DIVINÓPOLIS/DECCP,Delegacia Especializada de Crimes Contra a Pessoa - Gabinete/1DRPC/DIVINÓPOLIS/7DepPC/PCMG,N,N,N
110032251,PCMG/1DRPC/DIVINÓPOLIS/DECCP/C,Cartório da Delegacia Especializada de Crimes Contra a Pessoa/1DRPC/DIVINÓPOLIS/7DepPC/PCMG,N,N,N
110013353,PCMG/1DRPC/DIVINÓPOLIS/DEF,Delegacia de Estelionatos e Outras Fraudes - Gabinete/1DRPC/DIVINÓPOLIS/7DepPC/PCMG,N,N,N
110013349,PCMG/1DRPC/DIVINÓPOLIS/DEOPF,Delegacia Especializada de Orientação e Proteção à Família - Gabinete/1DRPC/DIVINÓPOLIS/7DepPC/PCMG,N,N,N
110013352,PCMG/1DRPC/DIVINÓPOLIS/DLER,Delegacia de Legislação Especial e Residual - Gabinete/1DRPC/DIVINÓPOLIS/7DepPC/PCMG,N,N,N
110013346,PCMG/1DRPC/DIVINÓPOLIS/DPTRANS,Delegacia de Trânsito - Gabinete/1DRPC/DIVINÓPOLIS/7DepPC/PCMG,N,N,N
110013345,PCMG/1DRPC/DIVINÓPOLIS/DRFRV,Delegacia de Repressão a Furtos e Roubos de Veículos - Gabinete/1DRPC/DIVINÓPOLIS/7DepPC/PCMG,N,N,N
110003940,PCMG/1DRPC/DIVINÓPOLIS/GAB,Gabinetes dos Delegados/1DRPC/DIVINÓPOLIS/7DepPC/PCMG,N,N,N
110014712,PCMG/1DRPC/DIVINÓPOLIS/IDENTIF,Setor de Identificação/1DRPC/DIVINÓPOLIS/7DepPC/PCMG,N,N,N
110003934,PCMG/1DRPC/DIVINÓPOLIS/INSP,Inspetoria/1DRPC/DIVINÓPOLIS/7DepPC/PCMG,N,N,N
110015889,PCMG/1DRPC/DIVINÓPOLIS/INVEST,Setor de Investigação/1DRPC/DIVINÓPOLIS/7DepPC/PCMG,N,N,N
110029330,PCMG/1DRPC/DIVINÓPOLIS/LEILÃO,Setor de Leilão/1DRPC/DIVINÓPOLIS/7DepPC/PCMG,N,N,N
110020942,PCMG/1DRPC/DIVINÓPOLIS/PLANTÃO,Setor de Plantão/1DRPC/DIVINÓPOLIS/7DepPC/PCMG,N,N,N
110020941,PCMG/1DRPC/DIVINÓPOLIS/PRECAT,Setor de Cartas Precatórias/1DRPC/DIVINÓPOLIS/7DepPC/PCMG,N,N,N
110003937,PCMG/1DRPC/DIVINÓPOLIS/PROTOC,Protocolo/1DRPC/DIVINÓPOLIS/7DepPC/PCMG,N,N,N
110011757,PCMG/1DRPC/DIVINÓPOLIS/SETARIN,Setor de Arquivo e Informações Policiais/1DRPC/DIVINÓPOLIS/7DepPC/PCMG,N,N,N
110030265,PCMG/1DRPC/DIVINÓPOLIS/SRVFR,Setor de restituição de veículos furtados-recuperados/1DRPC/DIVINÓPOLIS/7DepPC/PCMG,N,N,N
110013351,PCMG/1DRPC/DIVINÓPOLIS/TÓXICOS,Delegacia de Tóxicos - Gabinete/1DRPC/DIVINÓPOLIS/7DepPC/PCMG,N,N,N
110008727,PCMG/1DRPC/GV/CHEFIA CARTÓRIO,Chefia de Cartório/1DRPC/GOVERNADOR VALADARES/8DepPC/PCMG,N,N,N
110008729,PCMG/1DRPC/GV/CIRETRAN,Circunscrição Regional de Trânsito/1DRPC/GOVERNADOR VALADARES/8DepPC/PCMG,N,N,N
110022469,PCMG/1DRPC/GV/CIRETRAN/CART,Cartório da Circunscrição Regional de Trânsito/1DRPC/GOVERNADOR VALADARES/8DepPC/PCMG,N,N,N
110030770,PCMG/1DRPC/GV/CIRETRAN/DTAV,Delegacia de Trânsito e Acidente de Veículos/CIRETRAN/1DRPC/GOVERNADOR VALADARES/8DepPC/PCMG,N,N,N
110030052,PCMG/1DRPC/GV/CIRETRAN/GAB,Gabinete da Circunscrição Regional de Trânsito/1DRPC/GOVERNADOR VALADARES/8DepPC/PCMG,N,N,N
110030048,PCMG/1DRPC/GV/CIRETRAN/LIB-VEI,Liberação e impedimentos da Circunscrição Regional de Trânsito/1DRPC/GOVERNADOR VALADARES/8DepPC/PCMG,N,N,N
110022470,PCMG/1DRPC/GV/CIRETRAN/VEIC,Veículos da Circunscrição Regional de Trânsito/1DRPC/GOVERNADOR VALADARES/8DepPC/PCMG,N,N,N
110027294,PCMG/1DRPC/GV/CIRETRAN/VISTORI,Vistoria Veicular/1DRPC/GOVERNADOR VALADARES/8DepPC/PCMG,N,N,N
110028018,PCMG/1DRPC/GV/CONSUMIDOR,Consumidor/1DRPC/GOVERNADOR VALADARES/8DepPC/PCMG,N,N,N
110028084,PCMG/1DRPC/GV/CONSUMIDOR/CARTO,Cartório/Consumidor/1DRPC/GOVERNADOR VALADARES/8DepPC/PCMG,N,N,N
110028083,PCMG/1DRPC/GV/CONSUMIDOR/INSPE,Inspetoria/Consumidor/1DRPC/GOVERNADOR VALADARES/8DepPC/PCMG,N,N,N
110011346,PCMG/1DRPC/GV/CPD,Centro de Processamento de Despesas/1DRPC/GOVERNADOR VALADARES/8DepPC/PCMG,N,N,N
110008745,PCMG/1DRPC/GV/DAJEC,Delegacia Adida ao Juizado Especial Criminal/1DRPC/GOVERNADOR VALADARES/8DepPC/PCMG,N,N,N
110021953,PCMG/1DRPC/GV/DAJEC/CARTÓRIO,Cartório/DAJEC/1DRPC/GOVERNADOR VALADARES/8DepPC/PCMG,N,N,N
110021954,PCMG/1DRPC/GV/DAJEC/INSPETORIA,Inspetoria/DAJEC/1DRPC/GOVERNADOR VALADARES/8DepPC/PCMG,N,N,N
110008743,PCMG/1DRPC/GV/DAM,Delegacia de Armas e Munições/1DRPC/GOVERNADOR VALADARES/8DepPC/PCMG,N,N,N
110016411,PCMG/1DRPC/GV/DAM/CARTÓRIO,Delegacia de Armas e Munições Cartório/1DRPC/GOVERNADOR VALADARES/8DepPC/PCMG,N,N,N
110016412,PCMG/1DRPC/GV/DAM/INSPETORIA,Delegacia de Armas e Munições Inspetoria/1DRPC/GOVERNADOR VALADARES/8DepPC/PCMG,N,N,N
110008744,PCMG/1DRPC/GV/DCP,Delegacia de Cartas Precatórias/1DRPC/GOVERNADOR VALADARES/8DepPC/PCMG,N,N,N
110008747,PCMG/1DRPC/GV/DEAM,Delegacia Especializada de Atendimento à Mulher/1DRPC/GOVERNADOR VALADARES/8DepPC/PCMG,N,N,N
110016584,PCMG/1DRPC/GV/DEAM/CART,Cartório da Delegacia Especializada de Atendimento à Mulher/1DRPC/GOVERNADOR VALADARES/8DepPC/PCMG,N,N,N
110016583,PCMG/1DRPC/GV/DEAM/INSP,Inspetoria da Delegacia Especializada de Atendimento à Mulher/1DRPC/GOVERNADOR VALADARES/8DepPC/PCMG,N,N,N
110008742,PCMG/1DRPC/GV/DFR,Delegacia de Furtos e Roubos/1DRPC/GOVERNADOR VALADARES/8DepPC/PCMG,N,N,N
110015250,PCMG/1DRPC/GV/DFR/CART,Cartório da Delegacia de Furtos e Roubos/1DRPC/GOVERNADOR VALADARES/8DepPC/PCMG,N,N,N
110027936,PCMG/1DRPC/GV/DFR/CART-B,Cartório B da Delegacia de Furtos e Roubos/1DRPC/GOVERNADOR VALADARES/8DepPC/PCMG,N,N,N
110015251,PCMG/1DRPC/GV/DFR/INSP,Inspetoria da Delegacia de Furtos e Roubos/1DRPC/GOVERNADOR VALADARES/8DepPC/PCMG,N,N,N
110027468,PCMG/1DRPC/GV/DIARIAS,Diárias/1DRPC/GOVERNADOR VALADARES/8DepPC/PCMG,N,N,N
110008741,PCMG/1DRPC/GV/FALSIFIC,Delegacia de Falsificações - Gabinete/1DRPC/GOVERNADOR VALADARES/8DepPC/PCMG,N,N,N
110022475,PCMG/1DRPC/GV/FALSIFIC/CART,Cartório/Delegacia de Falsificações/1DRPC/GOVERNADOR VALADARES/8DepPC/PCMG,N,N,N
110029205,PCMG/1DRPC/GV/FALSIFIC/INSP,Inspetoria/Delegacia de Falsificações/1DRPC/GOVERNADOR VALADARES/8DepPC/PCMG,N,N,N
110020627,PCMG/1DRPC/GV/HABILITAÇÃO,Setor de Habilitação/1DRPC/GOVERNADOR VALADARES/8DepPC/PCMG,N,N,N
110008746,PCMG/1DRPC/GV/HOMICÍDIOS,Gabinete da Delegacia de Homicídios/1DRPC/GOVERNADOR VALADARES/8DepPC/PCMG,N,N,N
110016285,PCMG/1DRPC/GV/HOMICÍDIOS/CART,Cartório da Delegacia de Homicídios/1DRPC/GOVERNADOR VALADARES/8DepPC/PCMG,N,N,N
110016284,PCMG/1DRPC/GV/HOMICÍDIOS/INSP,Inspetoria da Delegacia de Homicídios/1DRPC/GOVERNADOR VALADARES/8DepPC/PCMG,N,N,N
110005758,PCMG/1DRPC/GV/IDENTIFICAÇÃO,Posto de Identificação/1DRPC/GOVERNADOR VALADARES/8DepPC/PCMG,N,N,N
110012959,PCMG/1DRPC/GV/INSPETORIA,Inspetoria/1DRPC/GOVERNADOR VALADARES/8DepPC/PCMG,N,N,N
110028073,PCMG/1DRPC/GV/LEILAO,Comissão de Leilão de Governador Valadares/1DRPC/GOVERNADOR VALADARES/8DepPC/PCMG,N,N,N
110012948,PCMG/1DRPC/GV/MANDADOS,Central de Mandados/1DRPC/GOVERNADOR VALADARES/8DepPC/PCMG,N,N,N
110013747,PCMG/1DRPC/GV/PLANTÃO,Delegacia de Plantão/1DRPC/GOVERNADOR VALADARES/8DepPC/PCMG,N,N,N
110032599,PCMG/1DRPC/GV/PLANTÃO/GABINETE,Gabinete - Delegacia de Plantão/1DRPC/GOVERNADOR VALADARES/8DepPC/PCMG,N,N,N
110028017,PCMG/1DRPC/GV/PROJETOS,Projetos/1DRPC/GOVERNADOR VALADARES/8DepPC/PCMG,N,N,N
110028767,PCMG/1DRPC/GV/REDS,Setor de confecção de REDS/1DRPC/GOVERNADOR VALADARES/8DepPC/PCMG,N,N,N
110030463,PCMG/1DRPC/GV/ROUBO,Delegacia de Roubos/1DRPC/GOVERNADOR VALADARES/8DepPC/PCMG,N,N,N
110030464,PCMG/1DRPC/GV/ROUBO/CART,Cartório da Delegacia de Roubos/1DRPC/GOVERNADOR VALADARES/8DepPC/PCMG,N,N,N
110008728,PCMG/1DRPC/GV/SECRETARIA,Secretaria da Regional/1DRPC/GOVERNADOR VALADARES/8DepPC/PCMG,N,N,N
110033452,PCMG/1DRPC/GV/SJ SAFIRA/IDEN,Setor de Identificação	Gabinete/São Jose da Safira/1DRPC/GOVERNADOR VALADARES/8DepPC/PCMG,N,N,N
110031471,PCMG/1DRPC/GV/SUBINSPETORIA,Subinspetoria/1DRPC/GOVERNADOR VALADARES/8DepPC/PCMG,N,N,N
110008748,PCMG/1DRPC/GV/TÓXICOS,Delegacia de Tóxicos/1DRPC/GOVERNADOR VALADARES/8DepPC/PCMG,N,N,N
110020451,PCMG/1DRPC/GV/TÓXICOS/CART,Cartório/Delegacia de Tóxicos/1DRPC/GOVERNADOR VALADARES/8DepPC/PCMG,N,N,N
110029785,PCMG/1DRPC/GV/TÓXICOS/GAB,Gabinete - Delegacia de Tóxicos/1DRPC/GOVERNADOR VALADARES/8DepPC/PCMG,N,N,N
110020452,PCMG/1DRPC/GV/TÓXICOS/INSP,Inspetoria/Delegacia de Tóxicos/1DRPC/GOVERNADOR VALADARES/8DepPC/PCMG,N,N,N
110006479,PCMG/1DRPC/IPATINGA/1DPC,1ª Delegacia de Polícia Civil - Gabinete/1DRPC/IPATINGA/12DepPC/PCMG,N,N,N
110014066,PCMG/1DRPC/IPATINGA/1DPC/CART,Cartório/1DPC/1DRPC/IPATINGA/12DepPC/PCMG,N,N,N
110014067,PCMG/1DRPC/IPATINGA/1DPC/SUB,Subinspetoria/1DPC/1DRPC/IPATINGA/12DepPC/PCMG,N,N,N
110006480,PCMG/1DRPC/IPATINGA/2DPC,2ª Delegacia de Polícia Civil - Gabinete/1DRPC/IPATINGA/12DepPC/PCMG,N,N,N
110013478,PCMG/1DRPC/IPATINGA/2DPC/CART,Cartório/2DPC/1DRPC/IPATINGA/12DepPC/PCMG,N,N,N
110013479,PCMG/1DRPC/IPATINGA/2DPC/INSP,Inspetoria/2DPC/1DRPC/IPATINGA/12DepPC/PCMG,N,N,N
110006481,PCMG/1DRPC/IPATINGA/3DPC,3ª Delegacia de Polícia Civil - Gabinete/1DRPC/IPATINGA/12DepPC/PCMG,N,N,N
110009830,PCMG/1DRPC/IPATINGA/AIP,Agência de Inteligência Policial/1DRPC/IPATINGA/12DepPC/PCMG,N,N,N
110014966,PCMG/1DRPC/IPATINGA/BANCA EXAM,Banca Examinadora de Trânsito/1DRPC/IPATINGA/12DepPC/PCMG,N,N,N
110006470,PCMG/1DRPC/IPATINGA/CH CART,Chefia de Cartório/1DRPC/IPATINGA/12DepPC/PCMG,N,N,N
110006473,PCMG/1DRPC/IPATINGA/CIRETRAN,Circunscrição Regional de Trânsito/1DRPC/IPATINGA/12DepPC/PCMG,N,N,N
110006474,PCMG/1DRPC/IPATINGA/CNH,Setor de CNH/1DRPC/IPATINGA/12DepPC/PCMG,N,N,N
110006471,PCMG/1DRPC/IPATINGA/CPD,Centro de Processamento de Despesas/1DRPC/IPATINGA/12DepPC/PCMG,N,N,N
110006478,PCMG/1DRPC/IPATINGA/DEAM,Delegacia Especializada de Atendimento à Mulher - Gabinete/1DRPC/IPATINGA/12DepPC/PCMG,N,N,N
110014058,PCMG/1DRPC/IPATINGA/DEAM/CART,Cartório/DEAM/1DRPC/IPATINGA/12DepPC/PCMG,N,N,N
110014059,PCMG/1DRPC/IPATINGA/DEAM/INSP,Inspetoria/DEAM/1DRPC/IPATINGA/12DepPC/PCMG,N,N,N
110006472,PCMG/1DRPC/IPATINGA/IDENTIFIC,Setor de Identificação/1DRPC/IPATINGA/12DepPC/PCMG,N,N,N
110006466,PCMG/1DRPC/IPATINGA/INSPETORIA,Inspetoria/1DRPC/IPATINGA/12DepPC/PCMG,N,N,N
110013266,PCMG/1DRPC/IPATINGA/LEILÕES,"Setor de Leilões, Fiscalização de Pátios, Remoção e Guarda de Veículos/1DRPC/IPATINGA/12DepPC/PCMG",N,N,N
110015504,PCMG/1DRPC/IPATINGA/PLANT/CART,Cartório/PLANTÃO/1DRPC/IPATINGA/12DepPC/PCMG,N,N,N
110015505,PCMG/1DRPC/IPATINGA/PLANT/INSP,Inspetoria/PLANTÃO/1DRPC/IPATINGA/12DepPC/PCMG,N,N,N
110006476,PCMG/1DRPC/IPATINGA/PLANTÃO,Delegacia de Plantão - Gabinete/1DRPC/IPATINGA/12DepPC/PCMG,N,N,N
110005777,PCMG/1DRPC/IPATINGA/PROTOCOLO,Protocolo e Assessoria/1DRPC/IPATINGA/12DepPC/PCMG,N,N,N
110014430,PCMG/1DRPC/IPATINGA/SETARIN,Setor de Arquivo e Informações Policiais/1DRPC/IPATINGA/12DepPC/PCMG,N,N,N
110006477,PCMG/1DRPC/IPATINGA/TRANS,Delegacia de Trânsito - Gabinete/1DRPC/IPATINGA/12DepPC/PCMG,N,N,N
110010272,PCMG/1DRPC/IPATINGA/TRANS/CART,Cartório/Delegacia de Trânsito/1DRPC/IPATINGA/12DepPC/PCMG,N,N,N
110006475,PCMG/1DRPC/IPATINGA/VISTORIA,Setor de Vistoria/1DRPC/IPATINGA/12DepPC/PCMG,N,N,N
110003956,PCMG/1DRPC/JF/1DPC,1ª Delegacia de Polícia Civil - Gabinete/1DRPC/JUIZ DE FORA/4DepPC/PCMG,N,N,N
110003978,PCMG/1DRPC/JF/1DPC/CARTÓRIO,Cartório/1DPC/1DRPC/JUIZ DE FORA/4DepPC/PCMG,N,N,N
110003979,PCMG/1DRPC/JF/1DPC/INSPETORIA,Inspetoria/1DPC/1DRPC/JUIZ DE FORA/4DepPC/PCMG,N,N,N
110003957,PCMG/1DRPC/JF/2DPC,2ª Delegacia de Polícia Civil - Gabinete/1DRPC/JUIZ DE FORA/4DepPC/PCMG,N,N,N
110003980,PCMG/1DRPC/JF/2DPC/CARTÓRIO,Cartório/2DPC/1DRPC/JUIZ DE FORA/4DepPC/PCMG,N,N,N
110003986,PCMG/1DRPC/JF/2DPC/INSPETORIA,Inspetoria/2DPC/1DRPC/JUIZ DE FORA/4DepPC/PCMG,N,N,N
110003958,PCMG/1DRPC/JF/3DPC,3ª Delegacia de Polícia Civil - Gabinete/1DRPC/JUIZ DE FORA/4DepPC/PCMG,N,N,N
110003981,PCMG/1DRPC/JF/3DPC/CARTÓRIO,Cartório/3DPC/1DRPC/JUIZ DE FORA/4DepPC/PCMG,N,N,N
110003987,PCMG/1DRPC/JF/3DPC/INSPETORIA,Inspetoria/3DPC/1DRPC/JUIZ DE FORA/4DepPC/PCMG,N,N,N
110003959,PCMG/1DRPC/JF/4DPC,4ª Delegacia de Polícia Civil - Gabinete/1DRPC/JUIZ DE FORA/4DepPC/PCMG,N,N,N
110003982,PCMG/1DRPC/JF/4DPC/CARTÓRIO,Cartório/4DPC/1DRPC/JUIZ DE FORA/4DepPC/PCMG,N,N,N
110003988,PCMG/1DRPC/JF/4DPC/INSPETORIA,Inspetoria/4DPC/1DRPC/JUIZ DE FORA/4DepPC/PCMG,N,N,N
110003960,PCMG/1DRPC/JF/5DPC,5ª Delegacia de Polícia Civil - Gabinete/1DRPC/JUIZ DE FORA/4DepPC/PCMG,N,N,N
110003983,PCMG/1DRPC/JF/5DPC/CARTÓRIO,Cartório/5DPC/1DRPC/JUIZ DE FORA/4DepPC/PCMG,N,N,N
110003990,PCMG/1DRPC/JF/5DPC/INSPETORIA,Inspetoria/5DPC/1DRPC/JUIZ DE FORA/4DepPC/PCMG,N,N,N
110003961,PCMG/1DRPC/JF/6DPC,6ª Delegacia de Polícia Civil - Gabinete/1DRPC/JUIZ DE FORA/4DepPC/PCMG,N,N,N
110003984,PCMG/1DRPC/JF/6DPC/CARTÓRIO,Cartório/6DPC/1DRPC/JUIZ DE FORA/4DepPC/PCMG,N,N,N
110003991,PCMG/1DRPC/JF/6DPC/INSPETORIA,Inspetoria/6DPC/1DRPC/JUIZ DE FORA/4DepPC/PCMG,N,N,N
110003962,PCMG/1DRPC/JF/7DPC,7ª Delegacia de Polícia Civil - Gabinete/1DRPC/JUIZ DE FORA/4DepPC/PCMG,N,N,N
110003985,PCMG/1DRPC/JF/7DPC/CARTÓRIO,Cartório/7DPC/1DRPC/JUIZ DE FORA/4DepPC/PCMG,N,N,N
110003992,PCMG/1DRPC/JF/7DPC/INSPETORIA,Inspetoria/7DPC/1DRPC/JUIZ DE FORA/4DepPC/PCMG,N,N,N
110003965,PCMG/1DRPC/JF/ADMINISTRAÇÃO,Administração/1DRPC/JUIZ DE FORA/4DepPC/PCMG,N,N,N
110003725,PCMG/1DRPC/JF/AIP,Agência de Inteligência Policial/1DRPC/JUIZ DE FORA/4DepPC/PCMG,N,N,N
110022715,PCMG/1DRPC/JF/ALMOXARIFADO,Almoxarifado Regional/1DRPC/JUIZ DE FORA/4DepPC/PCMG,N,N,N
110015093,PCMG/1DRPC/JF/CAMARA,Posto 2483-0 Camara Juiz de Fora/1DRPC/JUIZ DE FORA/4DepPC/PCMG,N,N,N
110003964,PCMG/1DRPC/JF/CHEFIA CARTÓRIO,Chefia de Cartório/1DRPC/JUIZ DE FORA/4DepPC/PCMG,N,N,N
110003955,PCMG/1DRPC/JF/CIRETRAN,Circunscrição Regional de Trânsito/1DRPC/JUIZ DE FORA/4DepPC/PCMG,N,N,N
110029460,PCMG/1DRPC/JF/CIRETRAN/IMPEDIM,Ciretran Impedimento/1DRPC/JUIZ DE FORA/4DepPC/PCMG,N,N,N
110004166,PCMG/1DRPC/JF/CIRETRAN/SHCCV,Setor de Habilitação e Controle de Condutores de Veículos/1DRPC/JUIZ DE FORA/4DepPC/PCMG,N,N,N
110004168,PCMG/1DRPC/JF/CIRETRAN/SIIPAT,Setor de Instauração e Instrução de Processo Administrativo de Trânsito/1DRPC/JUIZ DE FORA/4DepPC/PCMG,N,N,N
110004167,PCMG/1DRPC/JF/CIRETRAN/SRV,Setor de Registro de Veículos/1DRPC/JUIZ DE FORA/4DepPC/PCMG,N,N,N
110029884,PCMG/1DRPC/JF/CIRETRAN/SRV/CJ,CUMPRIMENTOORDEMJUDICIAL-Setor de Registro de Veículos/1DRPC/JUIZ DE FORA/4DepPC/PCMG,N,N,N
110020979,PCMG/1DRPC/JF/CIRETRAN/VISTORI,Ciretran Vistoria /1DRPC/JUIZ DE FORA/4DepPC/PCMG,N,N,N
110029786,PCMG/1DRPC/JF/CIRETRANSIIPATRD,Comissão Processante de Transito de Juiz de Fora - Recebimento de Recursos e defesas - Setor de Instauração e Instrução de Processo Administrativo de Trânsito/1DRPC/JUIZ DE FORA/4DepPC/PCMG,N,N,N
110003963,PCMG/1DRPC/JF/CPD,Centro de Processamento de Despesas/1DRPC/JUIZ DE FORA/4DepPC/PCMG,N,N,N
110003968,PCMG/1DRPC/JF/DEA,Delegacia Especializada Antidrogas - Gabinete/1DRPC/JUIZ DE FORA/4DepPC/PCMG,N,N,N
110004010,PCMG/1DRPC/JF/DEA/CARTÓRIO,Cartório/Delegacia Especializada Antidrogas/1DRPC/JUIZ DE FORA/4DepPC/PCMG,N,N,N
110004011,PCMG/1DRPC/JF/DEA/INSPETORIA,Inspetoria/Delegacia Especializada Antidrogas/1DRPC/JUIZ DE FORA/4DepPC/PCMG,N,N,N
110003966,PCMG/1DRPC/JF/DEAI,Delegacia de Atendimento ao Idoso - Gabinete/1DRPC/JUIZ DE FORA/4DepPC/PCMG,N,N,N
110004014,PCMG/1DRPC/JF/DEAI/CARTÓRIO,Cartório/Delegacia Especializada em Atendimento ao Idoso/1DRPC/JUIZ DE FORA/4DepPC/PCMG,N,N,N
110004015,PCMG/1DRPC/JF/DEAI/INSPETORIA,Inspetoria/Delegacia Especializada de Atendimento ao Idoso/1DRPC/JUIZ DE FORA/4DepPC/PCMG,N,N,N
110003969,PCMG/1DRPC/JF/DEAM,Delegacia Especializada em Atendimento a Mulheres - Gabinete/1DRPC/JUIZ DE FORA/4DepPC/PCMG,N,N,N
